MUNICIPALITY,BIOME,STATE,SOY_EQUIVALENT_TONS
Balsa Nova,MATA ATLANTICA,PARANA,370.992191095959
Balsa Nova,MATA ATLANTICA,PARANA,2031.43657007825
Balsa Nova,MATA ATLANTICA,PARANA,11484.0696140445
Balsa Nova,MATA ATLANTICA,PARANA,5375.67684898046
Balsa Nova,MATA ATLANTICA,PARANA,4019.85030171771
Balsa Nova,MATA ATLANTICA,PARANA,370.992191095959
Balsa Nova,MATA ATLANTICA,PARANA,222.595314657576
Balsa Nova,MATA ATLANTICA,PARANA,222.595314657576
Balsa Nova,MATA ATLANTICA,PARANA,445.190629315153
Balsa Nova,MATA ATLANTICA,PARANA,1609.23140718753
Balsa Nova,MATA ATLANTICA,PARANA,74.198438219192
Balsa Nova,MATA ATLANTICA,PARANA,197.16304465334
Barbosa Ferraz,MATA ATLANTICA,PARANA,30501.2278249498
Barbosa Ferraz,MATA ATLANTICA,PARANA,325.926405648082
Barbosa Ferraz,MATA ATLANTICA,PARANA,296.545581846659
Barbosa Ferraz,MATA ATLANTICA,PARANA,1069.84521450833
Barbosa Ferraz,MATA ATLANTICA,PARANA,2337.77947882164
Barbosa Ferraz,MATA ATLANTICA,PARANA,398.589539847934
Boa Esperanca,MATA ATLANTICA,PARANA,46868.6260304518
Boa Esperanca,MATA ATLANTICA,PARANA,500.823209722522
Boa Esperanca,MATA ATLANTICA,PARANA,455.676212653471
Boa Esperanca,MATA ATLANTICA,PARANA,1643.93956718829
Boa Esperanca,MATA ATLANTICA,PARANA,3592.26562167866
Boa Esperanca,MATA ATLANTICA,PARANA,612.478428409411
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,180.950907064145
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,128.333976641237
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,702.716498054656
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,3972.58043960803
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,1859.55932153153
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,1390.5504943323
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,128.333976641237
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,77.0003859847425
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,77.0003859847425
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,154.000771969485
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,556.666880804864
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,25.6667953282475
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,68.2028306102869
Braganey,MATA ATLANTICA,PARANA,891.038382449759
Braganey,MATA ATLANTICA,PARANA,631.942115212593
Braganey,MATA ATLANTICA,PARANA,3460.31629189578
Braganey,MATA ATLANTICA,PARANA,19561.7789735926
Braganey,MATA ATLANTICA,PARANA,9156.8412494305
Braganey,MATA ATLANTICA,PARANA,6847.34817463692
Braganey,MATA ATLANTICA,PARANA,631.942115212593
Braganey,MATA ATLANTICA,PARANA,379.165269127557
Braganey,MATA ATLANTICA,PARANA,379.165269127557
Braganey,MATA ATLANTICA,PARANA,758.330538255114
Braganey,MATA ATLANTICA,PARANA,2741.13882645468
Braganey,MATA ATLANTICA,PARANA,126.388423042519
Braganey,MATA ATLANTICA,PARANA,335.844350556045
Campina Da Lagoa,MATA ATLANTICA,PARANA,86568.8713007789
Campina Da Lagoa,MATA ATLANTICA,PARANA,925.047385829976
Campina Da Lagoa,MATA ATLANTICA,PARANA,841.658455752357
Campina Da Lagoa,MATA ATLANTICA,PARANA,3036.44473652196
Campina Da Lagoa,MATA ATLANTICA,PARANA,6635.10767478575
Campina Da Lagoa,MATA ATLANTICA,PARANA,1131.28057581693
Campo Bonito,MATA ATLANTICA,PARANA,1156.27614125302
Campo Bonito,MATA ATLANTICA,PARANA,820.054000888666
Campo Bonito,MATA ATLANTICA,PARANA,4490.35782107154
Campo Bonito,MATA ATLANTICA,PARANA,25384.7856087226
Campo Bonito,MATA ATLANTICA,PARANA,11882.5824728767
Campo Bonito,MATA ATLANTICA,PARANA,8885.61646852683
Campo Bonito,MATA ATLANTICA,PARANA,820.054000888666
Campo Bonito,MATA ATLANTICA,PARANA,492.032400533199
Campo Bonito,MATA ATLANTICA,PARANA,492.032400533199
Campo Bonito,MATA ATLANTICA,PARANA,984.064801066398
Campo Bonito,MATA ATLANTICA,PARANA,3557.1008918581
Campo Bonito,MATA ATLANTICA,PARANA,164.010800177733
Campo Bonito,MATA ATLANTICA,PARANA,435.81602922079
Campo Do Tenente,MATA ATLANTICA,PARANA,376.188927346084
Campo Do Tenente,MATA ATLANTICA,PARANA,266.800657692259
Campo Do Tenente,MATA ATLANTICA,PARANA,1460.91649895885
Campo Do Tenente,MATA ATLANTICA,PARANA,8258.81891734549
Campo Do Tenente,MATA ATLANTICA,PARANA,3865.94152996084
Campo Do Tenente,MATA ATLANTICA,PARANA,2890.89293538607
Campo Do Tenente,MATA ATLANTICA,PARANA,266.800657692259
Campo Do Tenente,MATA ATLANTICA,PARANA,160.080394615355
Campo Do Tenente,MATA ATLANTICA,PARANA,160.080394615355
Campo Do Tenente,MATA ATLANTICA,PARANA,320.160789230711
Campo Do Tenente,MATA ATLANTICA,PARANA,1157.28580849191
Campo Do Tenente,MATA ATLANTICA,PARANA,53.3601315384518
Campo Do Tenente,MATA ATLANTICA,PARANA,141.790666349937
Campo Largo,MATA ATLANTICA,PARANA,218.919811234175
Campo Largo,MATA ATLANTICA,PARANA,155.262277471046
Campo Largo,MATA ATLANTICA,PARANA,850.167405078175
Campo Largo,MATA ATLANTICA,PARANA,4806.14645188421
Campo Largo,MATA ATLANTICA,PARANA,2249.75040055546
Campo Largo,MATA ATLANTICA,PARANA,1682.3295150596
Campo Largo,MATA ATLANTICA,PARANA,155.262277471046
Campo Largo,MATA ATLANTICA,PARANA,93.1573664826279
Campo Largo,MATA ATLANTICA,PARANA,93.1573664826279
Campo Largo,MATA ATLANTICA,PARANA,186.314732965255
Campo Largo,MATA ATLANTICA,PARANA,673.472216543897
Campo Largo,MATA ATLANTICA,PARANA,31.0524554942093
Campo Largo,MATA ATLANTICA,PARANA,82.513821262845
Campo Magro,MATA ATLANTICA,PARANA,43.4745403783584
Campo Magro,MATA ATLANTICA,PARANA,30.833007360538
Campo Magro,MATA ATLANTICA,PARANA,168.831852046954
Campo Magro,MATA ATLANTICA,PARANA,954.436269649616
Campo Magro,MATA ATLANTICA,PARANA,446.770276654194
Campo Magro,MATA ATLANTICA,PARANA,334.088093808594
Campo Magro,MATA ATLANTICA,PARANA,30.833007360538
Campo Magro,MATA ATLANTICA,PARANA,18.4998044163228
Campo Magro,MATA ATLANTICA,PARANA,18.4998044163228
Campo Magro,MATA ATLANTICA,PARANA,36.9996088326455
Campo Magro,MATA ATLANTICA,PARANA,133.742555809721
Campo Magro,MATA ATLANTICA,PARANA,6.1666014721076
Campo Magro,MATA ATLANTICA,PARANA,16.3861389887047
Campo Mourao,MATA ATLANTICA,PARANA,128477.149812147
Campo Mourao,MATA ATLANTICA,PARANA,1372.86590187463
Campo Mourao,MATA ATLANTICA,PARANA,1249.10811340777
Campo Mourao,MATA ATLANTICA,PARANA,4506.39773221725
Campo Mourao,MATA ATLANTICA,PARANA,9847.1853674902
Campo Mourao,MATA ATLANTICA,PARANA,1678.93726503392
Candoi,MATA ATLANTICA,PARANA,1844.31522444275
Candoi,MATA ATLANTICA,PARANA,1308.02498187429
Candoi,MATA ATLANTICA,PARANA,7162.33345749337
Candoi,MATA ATLANTICA,PARANA,40489.9356624687
Candoi,MATA ATLANTICA,PARANA,18953.2819873585
Candoi,MATA ATLANTICA,PARANA,14172.9792276993
Candoi,MATA ATLANTICA,PARANA,1308.02498187429
Candoi,MATA ATLANTICA,PARANA,784.814989124573
Candoi,MATA ATLANTICA,PARANA,784.814989124573
Candoi,MATA ATLANTICA,PARANA,1569.62997824915
Candoi,MATA ATLANTICA,PARANA,5673.74444189732
Candoi,MATA ATLANTICA,PARANA,261.604996374858
Candoi,MATA ATLANTICA,PARANA,695.147213603368
Cerro Azul,MATA ATLANTICA,PARANA,23.5339578499071
Cerro Azul,MATA ATLANTICA,PARANA,16.690750248161
Cerro Azul,MATA ATLANTICA,PARANA,91.3932995085242
Cerro Azul,MATA ATLANTICA,PARANA,516.662459105328
Cerro Azul,MATA ATLANTICA,PARANA,241.848971095853
Cerro Azul,MATA ATLANTICA,PARANA,180.851023367256
Cerro Azul,MATA ATLANTICA,PARANA,16.690750248161
Cerro Azul,MATA ATLANTICA,PARANA,10.0144501488966
Cerro Azul,MATA ATLANTICA,PARANA,10.0144501488966
Cerro Azul,MATA ATLANTICA,PARANA,20.0289002977932
Cerro Azul,MATA ATLANTICA,PARANA,72.3985036707052
Cerro Azul,MATA ATLANTICA,PARANA,3.33815004963222
Cerro Azul,MATA ATLANTICA,PARANA,8.87026523861448
Corumbatai Do Sul,MATA ATLANTICA,PARANA,8710.5084730061
Corumbatai Do Sul,MATA ATLANTICA,PARANA,93.0777191746941
Corumbatai Do Sul,MATA ATLANTICA,PARANA,84.6871745010515
Corumbatai Do Sul,MATA ATLANTICA,PARANA,305.52526800764
Corumbatai Do Sul,MATA ATLANTICA,PARANA,667.620597936674
Corumbatai Do Sul,MATA ATLANTICA,PARANA,113.828780402638
Cruz Machado,MATA ATLANTICA,PARANA,69.5896336121582
Cruz Machado,MATA ATLANTICA,PARANA,49.3543500795448
Cruz Machado,MATA ATLANTICA,PARANA,270.248900247332
Cruz Machado,MATA ATLANTICA,PARANA,1527.76474996697
Cruz Machado,MATA ATLANTICA,PARANA,715.144532652604
Cruz Machado,MATA ATLANTICA,PARANA,534.774326306568
Cruz Machado,MATA ATLANTICA,PARANA,49.3543500795448
Cruz Machado,MATA ATLANTICA,PARANA,29.6126100477269
Cruz Machado,MATA ATLANTICA,PARANA,29.6126100477269
Cruz Machado,MATA ATLANTICA,PARANA,59.2252200954537
Cruz Machado,MATA ATLANTICA,PARANA,214.08151474754
Cruz Machado,MATA ATLANTICA,PARANA,9.87087001590896
Cruz Machado,MATA ATLANTICA,PARANA,26.229268869039
Farol,MATA ATLANTICA,PARANA,55335.2157673715
Farol,MATA ATLANTICA,PARANA,591.294490973501
Farol,MATA ATLANTICA,PARANA,537.991908080593
Farol,MATA ATLANTICA,PARANA,1940.90926838306
Farol,MATA ATLANTICA,PARANA,4241.19096514901
Farol,MATA ATLANTICA,PARANA,723.119682810312
Fazenda Rio Grande,MATA ATLANTICA,PARANA,45.4610055573904
Fazenda Rio Grande,MATA ATLANTICA,PARANA,32.2418479130429
Fazenda Rio Grande,MATA ATLANTICA,PARANA,176.546219865083
Fazenda Rio Grande,MATA ATLANTICA,PARANA,998.046953023461
Fazenda Rio Grande,MATA ATLANTICA,PARANA,467.184376259989
Fazenda Rio Grande,MATA ATLANTICA,PARANA,349.353450481812
Fazenda Rio Grande,MATA ATLANTICA,PARANA,32.2418479130429
Fazenda Rio Grande,MATA ATLANTICA,PARANA,19.3451087478257
Fazenda Rio Grande,MATA ATLANTICA,PARANA,19.3451087478257
Fazenda Rio Grande,MATA ATLANTICA,PARANA,38.6902174956515
Fazenda Rio Grande,MATA ATLANTICA,PARANA,139.853602131512
Fazenda Rio Grande,MATA ATLANTICA,PARANA,6.44836958260856
Fazenda Rio Grande,MATA ATLANTICA,PARANA,17.1348644320688
Iretama,MATA ATLANTICA,PARANA,23182.3306008737
Iretama,MATA ATLANTICA,PARANA,247.719001039944
Iretama,MATA ATLANTICA,PARANA,225.388228829737
Iretama,MATA ATLANTICA,PARANA,813.131379393436
Iretama,MATA ATLANTICA,PARANA,1776.81951234928
Iretama,MATA ATLANTICA,PARANA,302.946312188996
Janiopolis,MATA ATLANTICA,PARANA,48800.4866955547
Janiopolis,MATA ATLANTICA,PARANA,521.466457476468
Janiopolis,MATA ATLANTICA,PARANA,474.458562933516
Janiopolis,MATA ATLANTICA,PARANA,1711.70050781399
Janiopolis,MATA ATLANTICA,PARANA,3740.33389764251
Janiopolis,MATA ATLANTICA,PARANA,637.72395157238
Juranda,MATA ATLANTICA,PARANA,70941.2925451956
Juranda,MATA ATLANTICA,PARANA,758.056056758848
Juranda,MATA ATLANTICA,PARANA,689.720656345536
Juranda,MATA ATLANTICA,PARANA,2488.29990635428
Juranda,MATA ATLANTICA,PARANA,5437.32530588754
Juranda,MATA ATLANTICA,PARANA,927.059635569072
Lapa,MATA ATLANTICA,PARANA,2075.16303446297
Lapa,MATA ATLANTICA,PARANA,1471.74683295246
Lapa,MATA ATLANTICA,PARANA,8058.82282730623
Lapa,MATA ATLANTICA,PARANA,45557.9483598994
Lapa,MATA ATLANTICA,PARANA,21325.6116094812
Lapa,MATA ATLANTICA,PARANA,15946.9716411518
Lapa,MATA ATLANTICA,PARANA,1471.74683295246
Lapa,MATA ATLANTICA,PARANA,883.048099771477
Lapa,MATA ATLANTICA,PARANA,883.048099771477
Lapa,MATA ATLANTICA,PARANA,1766.09619954296
Lapa,MATA ATLANTICA,PARANA,6383.91126244295
Lapa,MATA ATLANTICA,PARANA,294.349366590491
Lapa,MATA ATLANTICA,PARANA,782.15685803684
Luiziana,MATA ATLANTICA,PARANA,98571.2710945904
Luiziana,MATA ATLANTICA,PARANA,1053.30120716461
Luiziana,MATA ATLANTICA,PARANA,958.350762397816
Luiziana,MATA ATLANTICA,PARANA,3457.43467357365
Luiziana,MATA ATLANTICA,PARANA,7555.03667225493
Luiziana,MATA ATLANTICA,PARANA,1288.12773745719
Mambore,MATA ATLANTICA,PARANA,130143.589763404
Mambore,MATA ATLANTICA,PARANA,1390.67294841908
Mambore,MATA ATLANTICA,PARANA,1265.309933472
Mambore,MATA ATLANTICA,PARANA,4564.84891383361
Mambore,MATA ATLANTICA,PARANA,9974.91036082806
Mambore,MATA ATLANTICA,PARANA,1700.71427470606
Mandirituba,MATA ATLANTICA,PARANA,23.5972115418942
Mandirituba,MATA ATLANTICA,PARANA,16.73561102262
Mandirituba,MATA ATLANTICA,PARANA,91.6389430017979
Mandirituba,MATA ATLANTICA,PARANA,518.051125145185
Mandirituba,MATA ATLANTICA,PARANA,242.499003717764
Mandirituba,MATA ATLANTICA,PARANA,181.337107985942
Mandirituba,MATA ATLANTICA,PARANA,16.73561102262
Mandirituba,MATA ATLANTICA,PARANA,10.041366613572
Mandirituba,MATA ATLANTICA,PARANA,10.041366613572
Mandirituba,MATA ATLANTICA,PARANA,20.082733227144
Mandirituba,MATA ATLANTICA,PARANA,72.5930936619309
Mandirituba,MATA ATLANTICA,PARANA,3.34712220452399
Mandirituba,MATA ATLANTICA,PARANA,8.89410640586848
Mato Rico,MATA ATLANTICA,PARANA,12128.7265327839
Mato Rico,MATA ATLANTICA,PARANA,129.603708631204
Mato Rico,MATA ATLANTICA,PARANA,117.920507573184
Mato Rico,MATA ATLANTICA,PARANA,425.420908090948
Mato Rico,MATA ATLANTICA,PARANA,929.611363690351
Mato Rico,MATA ATLANTICA,PARANA,158.497997372068
Nova Cantu,MATA ATLANTICA,PARANA,57164.2679182825
Nova Cantu,MATA ATLANTICA,PARANA,610.839159690138
Nova Cantu,MATA ATLANTICA,PARANA,555.774711364208
Nova Cantu,MATA ATLANTICA,PARANA,2005.06415099856
Nova Cantu,MATA ATLANTICA,PARANA,4381.37943915519
Nova Cantu,MATA ATLANTICA,PARANA,747.021706013232
Nova Tebas,MATA ATLANTICA,PARANA,10079.2747437791
Nova Tebas,MATA ATLANTICA,PARANA,107.703919580977
Nova Tebas,MATA ATLANTICA,PARANA,97.9948876366668
Nova Tebas,MATA ATLANTICA,PARANA,353.535402319975
Nova Tebas,MATA ATLANTICA,PARANA,772.53026640907
Nova Tebas,MATA ATLANTICA,PARANA,131.715795350296
Palmas,MATA ATLANTICA,PARANA,1252.6135036729
Palmas,MATA ATLANTICA,PARANA,888.378371399221
Palmas,MATA ATLANTICA,PARANA,4864.48058757154
Palmas,MATA ATLANTICA,PARANA,27499.7676652479
Palmas,MATA ATLANTICA,PARANA,12872.6026015747
Palmas,MATA ATLANTICA,PARANA,9625.93863164346
Palmas,MATA ATLANTICA,PARANA,888.378371399221
Palmas,MATA ATLANTICA,PARANA,533.027022839532
Palmas,MATA ATLANTICA,PARANA,533.027022839532
Palmas,MATA ATLANTICA,PARANA,1066.05404567907
Palmas,MATA ATLANTICA,PARANA,3853.46756894934
Palmas,MATA ATLANTICA,PARANA,177.675674279844
Palmas,MATA ATLANTICA,PARANA,472.126876826743
Peabiru,MATA ATLANTICA,PARANA,59575.2304404873
Peabiru,MATA ATLANTICA,PARANA,636.601937291231
Peabiru,MATA ATLANTICA,PARANA,579.215088520857
Peabiru,MATA ATLANTICA,PARANA,2089.62981935601
Peabiru,MATA ATLANTICA,PARANA,4566.16867914795
Peabiru,MATA ATLANTICA,PARANA,778.528124306667
Piraquara,MATA ATLANTICA,PARANA,6.11124057101848
Piraquara,MATA ATLANTICA,PARANA,4.3342131709351
Piraquara,MATA ATLANTICA,PARANA,23.7327883154149
Piraquara,MATA ATLANTICA,PARANA,134.165642759453
Piraquara,MATA ATLANTICA,PARANA,62.8027488468497
Piraquara,MATA ATLANTICA,PARANA,46.9629510837487
Piraquara,MATA ATLANTICA,PARANA,4.3342131709351
Piraquara,MATA ATLANTICA,PARANA,2.60052790256106
Piraquara,MATA ATLANTICA,PARANA,2.60052790256106
Piraquara,MATA ATLANTICA,PARANA,5.20105580512211
Piraquara,MATA ATLANTICA,PARANA,18.8002662253086
Piraquara,MATA ATLANTICA,PARANA,0.866842634187021
Piraquara,MATA ATLANTICA,PARANA,2.3034087656501
Pitanga,MATA ATLANTICA,PARANA,90713.4692011634
Pitanga,MATA ATLANTICA,PARANA,969.335238905318
Pitanga,MATA ATLANTICA,PARANA,881.953954771076
Pitanga,MATA ATLANTICA,PARANA,3181.81849836642
Pitanga,MATA ATLANTICA,PARANA,6952.77212997075
Pitanga,MATA ATLANTICA,PARANA,1185.44211250817
Porto Amazonas,MATA ATLANTICA,PARANA,283.925730787659
Porto Amazonas,MATA ATLANTICA,PARANA,201.365766516071
Porto Amazonas,MATA ATLANTICA,PARANA,1102.6156126202
Porto Amazonas,MATA ATLANTICA,PARANA,6233.28074298429
Porto Amazonas,MATA ATLANTICA,PARANA,2917.78995681787
Porto Amazonas,MATA ATLANTICA,PARANA,2181.87944844336
Porto Amazonas,MATA ATLANTICA,PARANA,201.365766516071
Porto Amazonas,MATA ATLANTICA,PARANA,120.819459909642
Porto Amazonas,MATA ATLANTICA,PARANA,120.819459909642
Porto Amazonas,MATA ATLANTICA,PARANA,241.638919819285
Porto Amazonas,MATA ATLANTICA,PARANA,873.452659078303
Porto Amazonas,MATA ATLANTICA,PARANA,40.2731533032142
Porto Amazonas,MATA ATLANTICA,PARANA,107.01542665353
Quarto Centenario,MATA ATLANTICA,PARANA,56531.1628608259
Quarto Centenario,MATA ATLANTICA,PARANA,604.074000695271
Quarto Centenario,MATA ATLANTICA,PARANA,549.619401528452
Quarto Centenario,MATA ATLANTICA,PARANA,1982.85768705265
Quarto Centenario,MATA ATLANTICA,PARANA,4332.85483484238
Quarto Centenario,MATA ATLANTICA,PARANA,738.748299612176
Quedas Do Iguacu,MATA ATLANTICA,PARANA,762.243835734934
Quedas Do Iguacu,MATA ATLANTICA,PARANA,540.598465060235
Quedas Do Iguacu,MATA ATLANTICA,PARANA,2960.14718910209
Quedas Do Iguacu,MATA ATLANTICA,PARANA,16734.2347224542
Quedas Do Iguacu,MATA ATLANTICA,PARANA,7833.27175872283
Quedas Do Iguacu,MATA ATLANTICA,PARANA,5857.6028149294
Quedas Do Iguacu,MATA ATLANTICA,PARANA,540.598465060235
Quedas Do Iguacu,MATA ATLANTICA,PARANA,324.359079036141
Quedas Do Iguacu,MATA ATLANTICA,PARANA,324.359079036141
Quedas Do Iguacu,MATA ATLANTICA,PARANA,648.718158072282
Quedas Do Iguacu,MATA ATLANTICA,PARANA,2344.92274913486
Quedas Do Iguacu,MATA ATLANTICA,PARANA,108.119693012047
Quedas Do Iguacu,MATA ATLANTICA,PARANA,287.299953649507
Quitandinha,MATA ATLANTICA,PARANA,330.234470644887
Quitandinha,MATA ATLANTICA,PARANA,234.208844428998
Quitandinha,MATA ATLANTICA,PARANA,1282.45397889189
Quitandinha,MATA ATLANTICA,PARANA,7249.93878092663
Quitandinha,MATA ATLANTICA,PARANA,3393.68615577619
Quitandinha,MATA ATLANTICA,PARANA,2537.74746892001
Quitandinha,MATA ATLANTICA,PARANA,234.208844428998
Quitandinha,MATA ATLANTICA,PARANA,140.525306657399
Quitandinha,MATA ATLANTICA,PARANA,140.525306657399
Quitandinha,MATA ATLANTICA,PARANA,281.050613314798
Quitandinha,MATA ATLANTICA,PARANA,1015.91418186685
Quitandinha,MATA ATLANTICA,PARANA,46.8417688857996
Quitandinha,MATA ATLANTICA,PARANA,124.469813544991
Rancho Alegre D'Oeste,MATA ATLANTICA,PARANA,44590.0372418579
Rancho Alegre D'Oeste,MATA ATLANTICA,PARANA,476.474935676686
Rancho Alegre D'Oeste,MATA ATLANTICA,PARANA,433.522827813334
Rancho Alegre D'Oeste,MATA ATLANTICA,PARANA,1564.01697111118
Rancho Alegre D'Oeste,MATA ATLANTICA,PARANA,3417.62222236311
Rancho Alegre D'Oeste,MATA ATLANTICA,PARANA,582.701867873533
Reboucas,MATA ATLANTICA,PARANA,1035.11424507011
Reboucas,MATA ATLANTICA,PARANA,734.123578063906
Reboucas,MATA ATLANTICA,PARANA,4019.82984879044
Reboucas,MATA ATLANTICA,PARANA,22724.8079019989
Reboucas,MATA ATLANTICA,PARANA,10637.450646146
Reboucas,MATA ATLANTICA,PARANA,7954.52561430046
Reboucas,MATA ATLANTICA,PARANA,734.123578063906
Reboucas,MATA ATLANTICA,PARANA,440.474146838343
Reboucas,MATA ATLANTICA,PARANA,440.474146838343
Reboucas,MATA ATLANTICA,PARANA,880.948293676687
Reboucas,MATA ATLANTICA,PARANA,3184.36545817148
Reboucas,MATA ATLANTICA,PARANA,146.824715612781
Reboucas,MATA ATLANTICA,PARANA,390.148480956692
Rio Azul,MATA ATLANTICA,PARANA,596.484420058681
Rio Azul,MATA ATLANTICA,PARANA,423.038595786299
Rio Azul,MATA ATLANTICA,PARANA,2316.4263147861
Rio Azul,MATA ATLANTICA,PARANA,13095.1669604843
Rio Azul,MATA ATLANTICA,PARANA,6129.82925294349
Rio Azul,MATA ATLANTICA,PARANA,4583.79412754251
Rio Azul,MATA ATLANTICA,PARANA,423.038595786299
Rio Azul,MATA ATLANTICA,PARANA,253.82315747178
Rio Azul,MATA ATLANTICA,PARANA,253.82315747178
Rio Azul,MATA ATLANTICA,PARANA,507.646314943558
Rio Azul,MATA ATLANTICA,PARANA,1834.99009178804
Rio Azul,MATA ATLANTICA,PARANA,84.6077191572599
Rio Azul,MATA ATLANTICA,PARANA,224.82300046452
Rio Branco Do Sul,MATA ATLANTICA,PARANA,4.80800405409789
Rio Branco Do Sul,MATA ATLANTICA,PARANA,3.40993195326091
Rio Branco Do Sul,MATA ATLANTICA,PARANA,18.6717150322467
Rio Branco Do Sul,MATA ATLANTICA,PARANA,105.554501874338
Rio Branco Do Sul,MATA ATLANTICA,PARANA,49.4099140027507
Rio Branco Do Sul,MATA ATLANTICA,PARANA,36.9479906050292
Rio Branco Do Sul,MATA ATLANTICA,PARANA,3.40993195326091
Rio Branco Do Sul,MATA ATLANTICA,PARANA,2.04595917195655
Rio Branco Do Sul,MATA ATLANTICA,PARANA,2.04595917195655
